fecha	riesgopais	presidente
2018-11-05	604	Macri
2018-11-06	600	Macri
2018-11-07	597	Macri
2018-11-08	607	Macri
2018-11-09	617	Macri
2018-11-12	617	Macri
2018-11-13	637	Macri
2018-11-14	642	Macri
2018-11-15	649	Macri
2018-11-16	656	Macri
2018-11-19	666	Macri
2018-11-20	693	Macri
2018-11-21	686	Macri
2018-11-22	686	Macri
2018-11-23	688	Macri
2018-11-26	695	Macri
2018-11-27	714	Macri
2018-11-28	705	Macri
2018-11-29	709	Macri
2018-11-30	706	Macri
2018-12-03	698	Macri
2018-12-04	724	Macri
2018-12-05	724	Macri
2018-12-06	729	Macri
2018-12-07	729	Macri
2018-12-10	752	Macri
2018-12-11	757	Macri
2018-12-12	741	Macri
2018-12-13	746	Macri
2018-12-14	763	Macri
2018-12-17	775	Macri
2018-12-18	781	Macri
2018-12-19	787	Macri
2018-12-20	802	Macri
2018-12-21	815	Macri
2018-12-24	821	Macri
2018-12-26	820	Macri
2018-12-27	829	Macri
2018-12-28	813	Macri
2018-12-31	817	Macri
2019-01-02	791	Macri
2019-01-03	768	Macri
2019-01-04	730	Macri
2019-01-07	713	Macri
2019-01-08	727	Macri
2019-01-09	708	Macri
2019-01-10	706	Macri
2019-01-11	703	Macri
2019-01-14	697	Macri
2019-01-15	695	Macri
2019-01-16	689	Macri
2019-01-17	690	Macri
2019-01-18	672	Macri
2019-01-21	672	Macri
2019-01-22	689	Macri
2019-01-23	670	Macri
2019-01-24	663	Macri
2019-01-25	663	Macri
2019-01-28	685	Macri
2019-01-29	696	Macri
2019-01-30	689	Macri
2019-01-31	676	Macri
2019-02-01	654	Macri
2019-02-04	648	Macri
2019-02-05	635	Macri
2019-02-06	652	Macri
2019-02-07	667	Macri
2019-02-08	675	Macri
2019-02-11	683	Macri
2019-02-12	670	Macri
2019-02-13	665	Macri
2019-02-14	674	Macri
2019-02-15	690	Macri
2019-02-18	690	Macri
2019-02-19	703	Macri
2019-02-20	715	Macri
2019-02-21	711	Macri
2019-02-22	699	Macri
2019-02-25	692	Macri
2019-02-26	691	Macri
2019-02-27	686	Macri
2019-02-28	697	Macri
2019-03-01	718	Macri
2019-03-04	733	Macri
2019-03-05	744	Macri
2019-03-06	747	Macri
2019-03-07	777	Macri
2019-03-08	764	Macri
2019-03-11	738	Macri
2019-03-12	741	Macri
2019-03-13	748	Macri
2019-03-14	737	Macri
2019-03-15	724	Macri
2019-03-18	725	Macri
2019-03-19	724	Macri
2019-03-20	723	Macri
2019-03-21	731	Macri
2019-03-22	764	Macri
2019-03-25	768	Macri
2019-03-26	768	Macri
2019-03-27	781	Macri
2019-03-28	787	Macri
2019-03-29	774	Macri
2019-04-01	761	Macri
2019-04-02	764	Macri
2019-04-03	753	Macri
2019-04-04	767	Macri
2019-04-05	782	Macri
2019-04-08	803	Macri
2019-04-09	815	Macri
2019-04-10	816	Macri
2019-04-11	814	Macri
2019-04-12	808	Macri
2019-04-15	808	Macri
2019-04-16	801	Macri
2019-04-17	825	Macri
2019-04-18	851	Macri
2019-04-22	845	Macri
2019-04-23	860	Macri
2019-04-24	950	Macri
2019-04-25	939	Macri
2019-04-26	963	Macri
2019-04-29	939	Macri
2019-04-30	950	Macri
2019-05-01	960	Macri
2019-05-02	964	Macri
2019-05-03	931	Macri
2019-05-06	916	Macri
2019-05-07	917	Macri
2019-05-08	901	Macri
2019-05-09	903	Macri
2019-05-10	898	Macri
2019-05-13	931	Macri
2019-05-14	921	Macri
2019-05-15	913	Macri
2019-05-16	918	Macri
2019-05-17	943	Macri
2019-05-20	934	Macri
2019-05-21	885	Macri
2019-05-22	909	Macri
2019-05-23	919	Macri
2019-05-24	903	Macri
2019-05-27	903	Macri
2019-05-28	920	Macri
2019-05-29	934	Macri
2019-05-30	942	Macri
2019-05-31	985	Macri
2019-06-03	1008	Macri
2019-06-04	969	Macri
2019-06-05	967	Macri
2019-06-06	952	Macri
2019-06-07	947	Macri
2019-06-10	932	Macri
2019-06-11	904	Macri
2019-06-12	849	Macri
2019-06-13	844	Macri
2019-06-14	845	Macri
2019-06-17	850	Macri
2019-06-18	833	Macri
2019-06-19	826	Macri
2019-06-20	822	Macri
2019-06-21	821	Macri
2019-06-24	849	Macri
2019-06-25	875	Macri
2019-06-26	871	Macri
2019-06-27	856	Macri
2019-06-28	835	Macri
2019-07-01	813	Macri
2019-07-02	803	Macri
2019-07-03	795	Macri
2019-07-04	795	Macri
2019-07-05	787	Macri
2019-07-08	801	Macri
2019-07-09	786	Macri
2019-07-10	786	Macri
2019-07-11	787	Macri
2019-07-12	778	Macri
2019-07-15	771	Macri
2019-07-16	773	Macri
2019-07-17	781	Macri
2019-07-18	790	Macri
2019-07-19	783	Macri
2019-07-22	782	Macri
2019-07-23	780	Macri
2019-07-24	810	Macri
2019-07-25	826	Macri
2019-07-26	792	Macri
2019-07-29	785	Macri
2019-07-30	783	Macri
2019-07-31	781	Macri
2019-08-01	815	Macri
2019-08-02	829	Macri
2019-08-05	902	Macri
2019-08-06	896	Macri
2019-08-07	897	Macri
2019-08-08	895	Macri
2019-08-09	872	Macri
2019-08-12	1467	Macri
2019-08-13	1741	Macri
2019-08-14	1957	Macri
2019-08-15	1738	Macri
2019-08-16	1653	Macri
2019-08-19	1879	Macri
2019-08-20	1866	Macri
2019-08-21	1814	Macri
2019-08-22	1795	Macri
2019-08-23	1807	Macri
2019-08-26	1815	Macri
2019-08-27	1990	Macri
2019-08-28	2072	Macri
2019-08-29	2272	Macri
2019-08-30	2532	Macri
2019-09-02	2532	Macri
2019-09-03	2523	Macri
2019-09-04	2336	Macri
2019-09-05	2188	Macri
2019-09-06	2031	Macri
2019-09-09	2053	Macri
2019-09-10	2109	Macri
2019-09-11	2061	Macri
2019-09-12	2093	Macri
2019-09-13	2167	Macri
2019-09-16	2232	Macri
2019-09-17	2152	Macri
2019-09-18	2084	Macri
2019-09-19	2115	Macri
2019-09-20	2100	Macri
2019-09-23	2163	Macri
2019-09-24	2223	Macri
2019-09-25	2212	Macri
2019-09-26	2232	Macri
2019-09-27	2172	Macri
2019-09-30	2143	Macri
2019-10-01	2156	Macri
2019-10-02	2181	Macri
2019-10-03	2190	Macri
2019-10-04	2169	Macri
2019-10-07	2110	Macri
2019-10-08	2094	Macri
2019-10-09	2049	Macri
2019-10-10	1890	Macri
2019-10-11	1894	Macri
2019-10-14	1894	Macri
2019-10-15	1931	Macri
2019-10-16	2004	Macri
2019-10-17	1995	Macri
2019-10-18	2048	Macri
2019-10-21	2122	Macri
2019-10-22	2169	Macri
2019-10-23	2154	Macri
2019-10-24	2088	Macri
2019-10-25	2146	Macri
2019-10-28	2262	Macri
2019-10-29	2206	Macri
2019-10-30	2238	Macri
2019-10-31	2278	Macri
2019-11-01	2275	Macri
2019-11-04	2270	Macri
2019-11-05	2282	Macri
2019-11-06	2331	Macri
2019-11-07	2342	Macri
2019-11-08	2413	Macri
2019-11-11	2413	Macri
2019-11-12	2493	Macri
2019-11-13	2496	Macri
2019-11-14	2430	Macri
2019-11-15	2442	Macri
2019-11-18	2455	Macri
2019-11-19	2366	Macri
2019-11-20	2262	Macri
2019-11-21	2208	Macri
2019-11-22	2236	Macri
2019-11-25	2289	Macri
2019-11-26	2272	Macri
2019-11-27	2264	Macri
2019-11-28	2264	Macri
2019-11-29	2262	Macri
2019-12-02	2376	Macri
2019-12-03	2400	Macri
2019-12-04	2340	Macri
2019-12-05	2358	Macri
2019-12-06	2317	Macri
2019-12-09	2180	Macri
2019-12-10	2165	A. Fernández
2019-12-11	2141	A. Fernández
2019-12-12	2083	A. Fernández
2019-12-13	2103	A. Fernández
2019-12-16	2114	A. Fernández
2019-12-17	1968	A. Fernández
2019-12-18	1888	A. Fernández
2019-12-19	1929	A. Fernández
2019-12-20	1902	A. Fernández
2019-12-23	1851	A. Fernández
2019-12-24	1831	A. Fernández
2019-12-26	1779	A. Fernández
2019-12-27	1738	A. Fernández
2019-12-30	1748	A. Fernández
2019-12-31	1744	A. Fernández
2020-01-02	1824	A. Fernández
2020-01-03	1938	A. Fernández
2020-01-06	1930	A. Fernández
2020-01-07	1898	A. Fernández
2020-01-08	1887	A. Fernández
2020-01-09	1847	A. Fernández
2020-01-10	1820	A. Fernández
2020-01-13	1819	A. Fernández
2020-01-14	1847	A. Fernández
2020-01-15	1806	A. Fernández
2020-01-16	1802	A. Fernández
2020-01-17	1830	A. Fernández
2020-01-20	1830	A. Fernández
2020-01-21	1920	A. Fernández
2020-01-22	1967	A. Fernández
2020-01-23	1995	A. Fernández
2020-01-24	2070	A. Fernández
2020-01-27	2150	A. Fernández
2020-01-28	2098	A. Fernández
2020-01-29	2029	A. Fernández
2020-01-30	2035	A. Fernández
2020-01-31	2068	A. Fernández
2020-02-04	1904	A. Fernández
2020-02-05	1884	A. Fernández
2020-02-06	1901	A. Fernández
2020-02-07	1864	A. Fernández
2020-02-10	1882	A. Fernández
2020-02-11	1981	A. Fernández
2020-02-12	1951	A. Fernández
2020-02-13	2037	A. Fernández
2020-02-14	2014	A. Fernández
2020-02-17	2014	A. Fernández
2020-02-18	2053	A. Fernández
2020-02-19	2035	A. Fernández
2020-02-20	2092	A. Fernández
2020-02-21	2046	A. Fernández
2020-02-24	2059	A. Fernández
2020-02-25	2071	A. Fernández
2020-02-26	2082	A. Fernández
2020-02-27	2186	A. Fernández
2020-02-28	2283	A. Fernández
2020-03-02	2244	A. Fernández
2020-03-03	2214	A. Fernández
2020-03-04	2186	A. Fernández
2020-03-05	2330	A. Fernández
2020-03-06	2426	A. Fernández
2020-03-09	2783	A. Fernández
2020-03-09	2783	A. Fernández
2020-03-10	2812	A. Fernández
2020-03-10	2812	A. Fernández
2020-03-10	2812	A. Fernández
2020-03-11	2948	A. Fernández
2020-03-11	2948	A. Fernández
2020-03-11	2948	A. Fernández
2020-03-11	2948	A. Fernández
2020-03-12	3124	A. Fernández
2020-03-12	3124	A. Fernández
2020-03-12	3124	A. Fernández
2020-03-12	3124	A. Fernández
2020-03-12	3124	A. Fernández
2020-03-13	3064	A. Fernández
2020-03-13	3064	A. Fernández
2020-03-13	3064	A. Fernández
2020-03-13	3064	A. Fernández
2020-03-13	3064	A. Fernández
2020-03-16	3467	A. Fernández
2020-03-16	3467	A. Fernández
2020-03-16	3467	A. Fernández
2020-03-16	3467	A. Fernández
2020-03-16	3467	A. Fernández
2020-03-17	3546	A. Fernández
2020-03-17	3546	A. Fernández
2020-03-17	3546	A. Fernández
2020-03-17	3546	A. Fernández
2020-03-17	3546	A. Fernández
2020-03-18	3969	A. Fernández
2020-03-18	3969	A. Fernández
2020-03-18	3969	A. Fernández
2020-03-18	3969	A. Fernández
2020-03-18	3969	A. Fernández
2020-03-19	4050	A. Fernández
2020-03-19	4050	A. Fernández
2020-03-19	4050	A. Fernández
2020-03-19	4050	A. Fernández
2020-03-19	4050	A. Fernández
2020-03-20	4015	A. Fernández
2020-03-20	4015	A. Fernández
2020-03-20	4015	A. Fernández
2020-03-20	4015	A. Fernández
2020-03-20	4015	A. Fernández
2020-03-23	4362	A. Fernández
2020-03-23	4362	A. Fernández
2020-03-23	4362	A. Fernández
2020-03-23	4362	A. Fernández
2020-03-23	4362	A. Fernández
2020-03-24	4269	A. Fernández
2020-03-24	4269	A. Fernández
2020-03-24	4269	A. Fernández
2020-03-24	4269	A. Fernández
2020-03-24	4269	A. Fernández
2020-03-25	4246	A. Fernández
2020-03-25	4246	A. Fernández
2020-03-25	4246	A. Fernández
2020-03-25	4246	A. Fernández
2020-03-25	4246	A. Fernández
2020-03-26	4143	A. Fernández
2020-03-26	4143	A. Fernández
2020-03-26	4143	A. Fernández
2020-03-26	4143	A. Fernández
2020-03-26	4143	A. Fernández
2020-03-27	4185	A. Fernández
2020-03-27	4185	A. Fernández
2020-03-27	4185	A. Fernández
2020-03-27	4185	A. Fernández
2020-03-27	4185	A. Fernández
2020-03-30	4082	A. Fernández
2020-03-30	4082	A. Fernández
2020-03-30	4082	A. Fernández
2020-03-30	4082	A. Fernández
2020-03-30	4082	A. Fernández
2020-03-31	3803	A. Fernández
2020-03-31	3803	A. Fernández
2020-03-31	3803	A. Fernández
2020-03-31	3803	A. Fernández
2020-03-31	3803	A. Fernández
2020-04-01	3943	A. Fernández
2020-04-01	3943	A. Fernández
2020-04-01	3943	A. Fernández
2020-04-01	3943	A. Fernández
2020-04-01	3943	A. Fernández
2020-04-02	3828	A. Fernández
2020-04-02	3828	A. Fernández
2020-04-02	3828	A. Fernández
2020-04-02	3828	A. Fernández
2020-04-02	3828	A. Fernández
2020-04-03	3683	A. Fernández
2020-04-03	3683	A. Fernández
2020-04-03	3683	A. Fernández
2020-04-03	3683	A. Fernández
2020-04-03	3683	A. Fernández
2020-04-06	3588	A. Fernández
2020-04-06	3588	A. Fernández
2020-04-06	3588	A. Fernández
2020-04-06	3588	A. Fernández
2020-04-06	3588	A. Fernández
2020-04-07	3652	A. Fernández
2020-04-07	3652	A. Fernández
2020-04-07	3652	A. Fernández
2020-04-07	3652	A. Fernández
2020-04-07	3652	A. Fernández
2020-04-08	3842	A. Fernández
2020-04-08	3842	A. Fernández
2020-04-08	3842	A. Fernández
2020-04-08	3842	A. Fernández
2020-04-08	3842	A. Fernández
2020-04-09	3798	A. Fernández
2020-04-09	3798	A. Fernández
2020-04-09	3798	A. Fernández
2020-04-09	3798	A. Fernández
2020-04-09	3798	A. Fernández
2020-04-13	3864	A. Fernández
2020-04-13	3864	A. Fernández
2020-04-13	3864	A. Fernández
2020-04-13	3864	A. Fernández
2020-04-13	3864	A. Fernández
2020-04-14	3856	A. Fernández
2020-04-14	3856	A. Fernández
2020-04-14	3856	A. Fernández
2020-04-14	3856	A. Fernández
2020-04-14	3856	A. Fernández
2020-04-15	3994	A. Fernández
2020-04-15	3994	A. Fernández
2020-04-15	3994	A. Fernández
2020-04-15	3994	A. Fernández
2020-04-15	3994	A. Fernández
2020-04-16	3987	A. Fernández
2020-04-16	3987	A. Fernández
2020-04-16	3987	A. Fernández
2020-04-16	3987	A. Fernández
2020-04-16	3987	A. Fernández
2020-04-17	3496	A. Fernández
2020-04-17	3496	A. Fernández
2020-04-17	3496	A. Fernández
2020-04-17	3496	A. Fernández
2020-04-17	3496	A. Fernández
2020-04-20	3429	A. Fernández
2020-04-20	3429	A. Fernández
2020-04-20	3429	A. Fernández
2020-04-20	3429	A. Fernández
2020-04-20	3429	A. Fernández
2020-04-21	3617	A. Fernández
2020-04-21	3617	A. Fernández
2020-04-21	3617	A. Fernández
2020-04-21	3617	A. Fernández
2020-04-21	3617	A. Fernández
2020-04-22	3789	A. Fernández
2020-04-22	3789	A. Fernández
2020-04-22	3789	A. Fernández
2020-04-22	3789	A. Fernández
2020-04-22	3789	A. Fernández
2020-04-23	3994	A. Fernández
2020-04-23	3994	A. Fernández
2020-04-23	3994	A. Fernández
2020-04-23	3994	A. Fernández
2020-04-23	3994	A. Fernández
2020-04-24	4037	A. Fernández
2020-04-24	4037	A. Fernández
2020-04-24	4037	A. Fernández
2020-04-24	4037	A. Fernández
2020-04-24	4037	A. Fernández
2020-04-27	4009	A. Fernández
2020-04-27	4009	A. Fernández
2020-04-27	4009	A. Fernández
2020-04-27	4009	A. Fernández
2020-04-27	4009	A. Fernández
2020-04-28	3989	A. Fernández
2020-04-28	3989	A. Fernández
2020-04-28	3989	A. Fernández
2020-04-28	3989	A. Fernández
2020-04-28	3989	A. Fernández
2020-04-29	3999	A. Fernández
2020-04-29	3999	A. Fernández
2020-04-29	3999	A. Fernández
2020-04-29	3999	A. Fernández
2020-04-29	3999	A. Fernández
2020-04-30	3472	A. Fernández
2020-04-30	3472	A. Fernández
2020-04-30	3472	A. Fernández
2020-04-30	3472	A. Fernández
2020-04-30	3493	A. Fernández
2020-05-01	3520	A. Fernández
2020-05-01	3520	A. Fernández
2020-05-01	3520	A. Fernández
2020-05-01	3520	A. Fernández
2020-05-01	3520	A. Fernández
2020-05-04	3614	A. Fernández
2020-05-04	3614	A. Fernández
2020-05-04	3614	A. Fernández
2020-05-04	3614	A. Fernández
2020-05-04	3614	A. Fernández
2020-05-05	3455	A. Fernández
2020-05-05	3455	A. Fernández
2020-05-05	3455	A. Fernández
2020-05-05	3455	A. Fernández
2020-05-05	3455	A. Fernández
2020-05-06	3374	A. Fernández
2020-05-06	3374	A. Fernández
2020-05-06	3374	A. Fernández
2020-05-06	3374	A. Fernández
2020-05-06	3374	A. Fernández
2020-05-07	3335	A. Fernández
2020-05-07	3335	A. Fernández
2020-05-07	3335	A. Fernández
2020-05-07	3335	A. Fernández
2020-05-07	3335	A. Fernández
2020-05-08	3322	A. Fernández
2020-05-08	3322	A. Fernández
2020-05-08	3322	A. Fernández
2020-05-08	3322	A. Fernández
2020-05-08	3322	A. Fernández
2020-05-11	3111	A. Fernández
2020-05-11	3111	A. Fernández
2020-05-11	3111	A. Fernández
2020-05-11	3111	A. Fernández
2020-05-11	3111	A. Fernández
2020-05-12	3005	A. Fernández
2020-05-12	3005	A. Fernández
2020-05-12	3005	A. Fernández
2020-05-12	3005	A. Fernández
2020-05-12	3005	A. Fernández
2020-05-13	3036	A. Fernández
2020-05-13	3036	A. Fernández
2020-05-13	3036	A. Fernández
2020-05-13	3036	A. Fernández
2020-05-13	3036	A. Fernández
2020-05-14	3040	A. Fernández
2020-05-14	3040	A. Fernández
2020-05-14	3040	A. Fernández
2020-05-14	3040	A. Fernández
2020-05-14	3040	A. Fernández
2020-05-15	2837	A. Fernández
2020-05-15	2837	A. Fernández
2020-05-15	2837	A. Fernández
2020-05-15	2837	A. Fernández
2020-05-15	2837	A. Fernández
2020-05-18	2690	A. Fernández
2020-05-18	2690	A. Fernández
2020-05-18	2690	A. Fernández
2020-05-18	2690	A. Fernández
2020-05-18	2690	A. Fernández
2020-05-19	2751	A. Fernández
2020-05-19	2751	A. Fernández
2020-05-19	2751	A. Fernández
2020-05-19	2751	A. Fernández
2020-05-19	2751	A. Fernández
2020-05-20	2782	A. Fernández
2020-05-20	2782	A. Fernández
2020-05-20	2782	A. Fernández
2020-05-20	2782	A. Fernández
2020-05-20	2782	A. Fernández
2020-05-21	2784	A. Fernández
2020-05-21	2784	A. Fernández
2020-05-21	2784	A. Fernández
2020-05-21	2784	A. Fernández
2020-05-21	2784	A. Fernández
2020-05-22	2779	A. Fernández
2020-05-22	2779	A. Fernández
2020-05-22	2779	A. Fernández
2020-05-22	2779	A. Fernández
2020-05-22	2779	A. Fernández
2020-05-25	2779	A. Fernández
2020-05-25	2779	A. Fernández
2020-05-25	2779	A. Fernández
2020-05-25	2779	A. Fernández
2020-05-25	2779	A. Fernández
2020-05-26	2631	A. Fernández
2020-05-26	2631	A. Fernández
2020-05-26	2631	A. Fernández
2020-05-26	2631	A. Fernández
2020-05-26	2631	A. Fernández
2020-05-27	2664	A. Fernández
2020-05-27	2664	A. Fernández
2020-05-27	2664	A. Fernández
2020-05-27	2664	A. Fernández
2020-05-27	2664	A. Fernández
2020-05-28	2728	A. Fernández
2020-05-28	2728	A. Fernández
2020-05-28	2728	A. Fernández
2020-05-28	2728	A. Fernández
2020-05-28	2728	A. Fernández
2020-05-29	2627	A. Fernández
2020-05-29	2627	A. Fernández
2020-05-29	2627	A. Fernández
2020-05-29	2627	A. Fernández
2020-05-29	2636	A. Fernández
2020-06-01	2615	A. Fernández
2020-06-01	2615	A. Fernández
2020-06-01	2615	A. Fernández
2020-06-01	2615	A. Fernández
2020-06-01	2615	A. Fernández
2020-06-02	2576	A. Fernández
2020-06-02	2576	A. Fernández
2020-06-02	2576	A. Fernández
2020-06-02	2576	A. Fernández
2020-06-02	2576	A. Fernández
2020-06-03	2481	A. Fernández
2020-06-03	2481	A. Fernández
2020-06-03	2481	A. Fernández
2020-06-03	2481	A. Fernández
2020-06-03	2481	A. Fernández
2020-06-04	2534	A. Fernández
2020-06-04	2534	A. Fernández
2020-06-04	2534	A. Fernández
2020-06-04	2534	A. Fernández
2020-06-04	2534	A. Fernández
2020-06-05	2555	A. Fernández
2020-06-05	2555	A. Fernández
2020-06-05	2555	A. Fernández
2020-06-05	2555	A. Fernández
2020-06-05	2555	A. Fernández
2020-06-08	2478	A. Fernández
2020-06-08	2478	A. Fernández
2020-06-08	2478	A. Fernández
2020-06-08	2478	A. Fernández
2020-06-08	2478	A. Fernández
2020-06-09	2600	A. Fernández
2020-06-09	2600	A. Fernández
2020-06-09	2600	A. Fernández
2020-06-09	2600	A. Fernández
2020-06-09	2600	A. Fernández
2020-06-10	2535	A. Fernández
2020-06-10	2535	A. Fernández
2020-06-10	2535	A. Fernández
2020-06-10	2535	A. Fernández
2020-06-10	2535	A. Fernández
2020-06-11	2609	A. Fernández
2020-06-11	2609	A. Fernández
2020-06-11	2609	A. Fernández
2020-06-11	2609	A. Fernández
2020-06-11	2609	A. Fernández
2020-06-12	2578	A. Fernández
2020-06-12	2578	A. Fernández
2020-06-12	2578	A. Fernández
2020-06-12	2578	A. Fernández
2020-06-12	2578	A. Fernández
2020-06-15	2605	A. Fernández
2020-06-15	2605	A. Fernández
2020-06-15	2605	A. Fernández
2020-06-15	2605	A. Fernández
2020-06-15	2605	A. Fernández
2020-06-16	2524	A. Fernández
2020-06-16	2524	A. Fernández
2020-06-16	2524	A. Fernández
2020-06-16	2524	A. Fernández
2020-06-16	2524	A. Fernández
2020-06-17	2541	A. Fernández
2020-06-17	2541	A. Fernández
2020-06-17	2541	A. Fernández
2020-06-17	2541	A. Fernández
2020-06-17	2541	A. Fernández
2020-06-18	2603	A. Fernández
2020-06-18	2603	A. Fernández
2020-06-18	2603	A. Fernández
2020-06-18	2603	A. Fernández
2020-06-18	2603	A. Fernández
2020-06-19	2541	A. Fernández
2020-06-19	2541	A. Fernández
2020-06-19	2541	A. Fernández
2020-06-19	2541	A. Fernández
2020-06-19	2541	A. Fernández
2020-06-22	2487	A. Fernández
2020-06-22	2487	A. Fernández
2020-06-22	2487	A. Fernández
2020-06-22	2487	A. Fernández
2020-06-22	2487	A. Fernández
2020-06-23	2448	A. Fernández
2020-06-23	2461	A. Fernández
2020-06-23	2461	A. Fernández
2020-06-23	2461	A. Fernández
2020-06-23	2461	A. Fernández
2020-06-23	2496	A. Fernández
2020-06-24	2512	A. Fernández
2020-06-24	2513	A. Fernández
2020-06-24	2514	A. Fernández
2020-06-24	2514	A. Fernández
2020-06-24	2514	A. Fernández
2020-06-24	2514	A. Fernández
2020-06-25	2517	A. Fernández
2020-06-25	2527	A. Fernández
2020-06-25	2527	A. Fernández
2020-06-25	2527	A. Fernández
2020-06-25	2527	A. Fernández
2020-06-25	2527	A. Fernández
2020-06-26	2533	A. Fernández
2020-06-26	2533	A. Fernández
2020-06-26	2533	A. Fernández
2020-06-26	2533	A. Fernández
2020-06-26	2533	A. Fernández
2020-06-29	2470	A. Fernández
2020-06-29	2470	A. Fernández
2020-06-29	2470	A. Fernández
2020-06-29	2470	A. Fernández
2020-06-29	2470	A. Fernández
2020-06-30	2495	A. Fernández
2020-06-30	2495	A. Fernández
2020-06-30	2495	A. Fernández
2020-06-30	2495	A. Fernández
2020-06-30	2495	A. Fernández
2020-07-01	2494	A. Fernández
2020-07-01	2497	A. Fernández
2020-07-01	2497	A. Fernández
2020-07-01	2497	A. Fernández
2020-07-01	2497	A. Fernández
2020-07-01	2497	A. Fernández
2020-07-01	2513	A. Fernández
2020-07-02	2509	A. Fernández
2020-07-02	2509	A. Fernández
2020-07-02	2509	A. Fernández
2020-07-02	2509	A. Fernández
2020-07-02	2509	A. Fernández
2020-07-02	2540	A. Fernández
2020-07-03	2509	A. Fernández
2020-07-03	2509	A. Fernández
2020-07-03	2509	A. Fernández
2020-07-03	2509	A. Fernández
2020-07-03	2509	A. Fernández
2020-07-03	2544	A. Fernández
2020-07-06	2378	A. Fernández
2020-07-06	2378	A. Fernández
2020-07-06	2378	A. Fernández
2020-07-06	2378	A. Fernández
2020-07-06	2378	A. Fernández
2020-07-06	2399	A. Fernández
2020-07-06	2406	A. Fernández
2020-07-07	2343	A. Fernández
2020-07-07	2343	A. Fernández
2020-07-07	2343	A. Fernández
2020-07-07	2343	A. Fernández
2020-07-07	2343	A. Fernández
2020-07-07	2388	A. Fernández
2020-07-08	2293	A. Fernández
2020-07-08	2293	A. Fernández
2020-07-08	2293	A. Fernández
2020-07-08	2293	A. Fernández
2020-07-08	2293	A. Fernández
2020-07-08	2308	A. Fernández
2020-07-09	2337	A. Fernández
2020-07-09	2337	A. Fernández
2020-07-09	2337	A. Fernández
2020-07-09	2337	A. Fernández
2020-07-09	2337	A. Fernández
2020-07-10	2299	A. Fernández
2020-07-10	2299	A. Fernández
2020-07-10	2299	A. Fernández
2020-07-10	2299	A. Fernández
2020-07-10	2318	A. Fernández
2020-07-10	2318	A. Fernández
2020-07-13	2307	A. Fernández
2020-07-13	2308	A. Fernández
2020-07-13	2308	A. Fernández
2020-07-13	2308	A. Fernández
2020-07-13	2308	A. Fernández
2020-07-13	2308	A. Fernández
